id,org_name,created,modified,name,type,description,category,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,organization,extent,industries
6c3b6ecb057344b68f24a11b00dcb953,oit_gis_COOIT,"Tue, 15 Aug 2023 16:44:42 GMT","Mon, 13 Jan 2025 16:04:16 GMT",GIS Summit,Hub Page,"DO NOT DELETE OR MODIFY THIS ITEM. This item is managed by the ArcGIS Hub application. To make changes to this page, please visit https://COOIT.hub.arcgis.com:/overview/edit.",Hub,This page will act as a landing page for the GIS Summit event on geodata.colorado.gov.,/Categories/OIT GIS/Hub,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,,public,custom,State of Colorado,,
969bee4eff7343498532c6654118da83,oit_gis_COOIT,"Tue, 12 Sep 2023 21:17:23 GMT","Mon, 13 Jan 2025 16:04:16 GMT",Colorado Public Address Map,Web Map,This map was created in order to display public address data at small and large scales. The spatial point data is aggregated by the State of Colorado Governor's Office of Information Technology Geospatial Information Systems Team.,"address,point,data call,colorado,oit,public,location,tile,feature service",Map showing public address points in the State of Colorado; data is provided in tile format at small scales and as a feature service at large scales.,/Categories/OIT GIS/Data call,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,,public,custom,State of Colorado,"-104.97863711516847,39.93143713451422,-104.96979655425613,39.93748372114461",
40b3df8b31384480b35954c82dbab9bd,oit_gis_COOIT,"Thu, 21 Sep 2023 17:03:54 GMT","Mon, 13 Jan 2025 16:04:15 GMT",Colorado Works Regional Resources,Feature Service,,"cdhs,colorado works",Colorado Works Regional Resources layer used in Colorado Works Regional Resources web map.,/Categories/CDHS/Colorado Works Regional Resources,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Colorado_Works_Regions/FeatureServer,public,custom,State of Colorado,"-109.06021484599995,36.992454913000074,-102.04153116699996,41.00345044100004",
70db95cc9c934bb9bf32ffa97564c6cd,oit_gis_COOIT,"Mon, 07 Aug 2023 20:31:49 GMT","Mon, 13 Jan 2025 16:04:15 GMT",Colorado Community Anchor Institutions,Feature Service,"This layer represents the National Telecommunications Information Administration (NTIA) State Broadband Data Development Program (SBDD) Community Anchor Institutions (CAI) which subscribe to broadband. ''Community Anchor Institutions'' consist of schools, libraries, medical and healthcare providers, public safety entities, community colleges and other institutions of higher education, and other community support organizations and entities. These locations may not offer broadband availability to the public (although most libraries and many schools, and community centers do) but rather offer an opportunity for policy makers to understand where community anchor institutions who have broadband access are which can help in identifying challenges and opportunities to reaching national connectivity goals. For additional information visit NOFA (Notice of Funding Availability) website: https://www.ntia.doc.gov/broadbandgrants/nofa.html","Public Use Structures,Community Anchor Institutions,Essential Facilities,Landmark Features,Key Geographic Locations,Points of Interest,Structures,Public Buildings,Facilities of General Interest,Civic or Government Buildings,Broadband",Community Anchor Institutions (CAI) for the State of Colorado.,"/Categories/Broadband,/Categories/OIT GIS/Hub",,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",english (united states),https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Colorado%20Community%20Anchor%20Institutions/FeatureServer,public,custom,State of Colorado,"-109.0521051455043,37.005863594571736,-102.08251327914101,40.99419252943576",
b02e634e5cfd4c32b1852e9fc4ba0012,oit_gis_COOIT,"Tue, 18 Jul 2023 19:32:26 GMT","Mon, 13 Jan 2025 16:04:15 GMT",Municipal Boundaries,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the local municipalities within the state. Attribution includes information regarding the municipality name, description, order number, etc. For more information on municipalities in the State of Colorado, visit the DOLA website here.","administrative,boundaries,local government,DOLA",All local municipalities in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).,/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Municipal_Boundary/FeatureServer,public,custom,State of Colorado,"-109.0176339830002,37.009675778226175,-102.11839622458544,40.99689163417367",
05808f28d9414845b7cbf9d4f55eb4ec,oit_gis_COOIT,"Wed, 28 Jun 2023 21:56:36 GMT","Mon, 13 Jan 2025 16:04:14 GMT",Fire Protection Districts,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the active fire protection districts within the state. Attribution includes information regarding the district name, mailing address, website links (if applicable), etc. For more information on special districts in the State of Colorado, visit their website here.","DOLA,districts,polygon,Boundaries and Administrative,fire,natural resources,emergency management",All active fire protection districts in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).,/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Fire_Protection_Districts/FeatureServer,public,custom,State of Colorado,"-109.060403372,36.99020436199999,-102.041183013,41.003450441000005",
2cde5d328ae04d2db48f1a944426169e,oit_gis_COOIT,"Wed, 28 Jun 2023 21:59:00 GMT","Mon, 13 Jan 2025 16:04:14 GMT",Hospital Districts,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the active hospital districts within the state. Attribution includes information regarding the district name, mailing address, website links (if applicable), etc. For more information on special districts in the State of Colorado, visit their website here.","DOLA,districts,Boundaries and Administrative,hospital,public health",All active hospital districts in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).,/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Hospital_Districts/FeatureServer,public,custom,State of Colorado,"-109.060403372,36.99020436199999,-102.041183013,41.003450441000005",
5e01f3fdd22141dfa4e555352f53ae33,oit_gis_COOIT,"Wed, 28 Jun 2023 22:00:39 GMT","Mon, 13 Jan 2025 16:04:14 GMT",Water and Sanitation Districts,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the active water and sanitation districts within the state. Attribution includes information regarding the district name, mailing address, website links (if applicable), etc. For more information on special districts in the State of Colorado, visit their website here.","DOLA,districts,Boundaries and Administrative,water,sanitation",All active water and sanitation districts in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).,/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Water_and_Sanitation_Districts/FeatureServer,public,custom,State of Colorado,"-109.060403372,36.99020436199999,-102.041183013,41.003450441000005",
8771964233e043aa9835e008297a61a2,oit_gis_COOIT,"Wed, 28 Jun 2023 22:01:53 GMT","Mon, 13 Jan 2025 16:04:14 GMT",School Districts,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the active school districts within the state. Attribution includes information regarding the district name, mailing address, website links (if applicable), etc. For more information on special districts in the State of Colorado, visit their website here.","DOLA,districts,Boundaries and Administrative,schools,education","All active school districts in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).
",/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/School_Districts/FeatureServer,public,custom,State of Colorado,"-109.060403372,36.99020436199999,-102.041183013,41.003450441000005",
b8d98864cf084eaab9f777c71ff312a2,oit_gis_COOIT,"Wed, 28 Jun 2023 22:05:36 GMT","Mon, 13 Jan 2025 16:04:14 GMT",Cemetery Districts,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the active cemetery districts within the state. Attribution includes information regarding the district name, mailing address, website links (if applicable), etc. For more information on special districts in the State of Colorado, visit their website here.","DOLA,districts,Boundaries and Administrative,cemetery",All active cemetery districts in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).,/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Cemetery_Districts/FeatureServer,public,custom,State of Colorado,"-109.060403372,36.99020436199999,-102.041183013,41.003450441000005",
c8d755e0b31c4875a3b3a47033e9ae20,oit_gis_COOIT,"Wed, 28 Jun 2023 21:53:11 GMT","Mon, 13 Jan 2025 16:04:14 GMT",Metropolitan Districts,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the active metropolitan districts within the state. Attribution includes information regarding the district name, mailing address, website links (if applicable), etc. For more information on special districts in the State of Colorado, visit their website here.","DOLA,districts,Boundaries and Administrative,metropolitan,city,urban planning","All active metropolitan districts in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).
",/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Metropolitan_Districts/FeatureServer,public,custom,State of Colorado,"-109.060403372,36.99020436199999,-102.041183013,41.003450441000005",
f11a3bff3eb7489ba9862cb4ebbcadb9,oit_gis_COOIT,"Wed, 28 Jun 2023 21:50:03 GMT","Mon, 13 Jan 2025 16:04:14 GMT",All Active Districts,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the active special districts within the state. This includes districts of all designations, and attribution includes information regarding the district name, mailing address, website links (if applicable), etc. For more information on special districts in the State of Colorado, visit their website here.","DOLA,districts,Boundaries and Administrative",All active special districts in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).,/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/All_Active_DOLA_Districts_-_private_staging_area_view/FeatureServer,public,custom,State of Colorado,"-109.060403372,36.99020436199999,-102.041183013,41.003450441000005",
f533cbeebd914ee18cde145268ae40b0,oit_gis_COOIT,"Wed, 28 Jun 2023 22:09:42 GMT","Mon, 13 Jan 2025 16:04:14 GMT",Library Districts,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the active library districts within the state. Attribution includes information regarding the district name, mailing address, website links (if applicable), etc. For more information on special districts in the State of Colorado, visit their website here.","DOLA,districts,polygon,Boundaries and Administrative,library","All active library districts in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).
",/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Library_Districts_1/FeatureServer,public,custom,State of Colorado,"-109.060403372,36.99020436199999,-102.041183013,41.003450441000005",
f890e4a16b3348b0b9114ace3abffddb,oit_gis_COOIT,"Wed, 28 Jun 2023 22:04:22 GMT","Mon, 13 Jan 2025 16:04:14 GMT",Conservation Districts,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the active conservation districts within the state. Attribution includes information regarding the district name, mailing address, website links (if applicable), etc. For more information on special districts in the State of Colorado, visit their website here.","DOLA,districts,Boundaries and Administrative,conservation",All active conservation districts in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).,/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Conservation_Districts/FeatureServer,public,custom,State of Colorado,"-109.060403372,36.99020436199999,-102.041183013,41.003450441000005",
f9bd5f7b3dbf45eaa31eb93301e1c559,oit_gis_COOIT,"Wed, 28 Jun 2023 21:55:17 GMT","Mon, 13 Jan 2025 16:04:14 GMT",Parks and Recreation Districts,Feature Service,"Created and managed by the Department of Local Affairs (DOLA) at the State of Colorado, this data shows all the active parks and recreation districts within the state. Attribution includes information regarding the district name, mailing address, website links (if applicable), etc. For more information on special districts in the State of Colorado, visit their website here.","DOLA,districts,Boundaries and Administrative,parks,recreation,natural resources",All active parks and recreation districts in the State of Colorado that are tracked by the Department of Local Affairs (DOLA).,/Categories/DOLA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/Parks_and_Recreation_Districts/FeatureServer,public,custom,State of Colorado,"-109.060403372,36.99020436199999,-102.041183013,41.003450441000005",
2f3b9fd3d13f4d7299599e9f73f24538,oit_gis_COOIT,"Thu, 02 Feb 2023 19:02:30 GMT","Mon, 13 Jan 2025 16:04:13 GMT",Open Petroleum Event Viewer,Web Experience,This ArcGIS Experience displays the current CDLE Open Petroleum events and DNR Well Application Permit data. The app allows users to filter by attributes in the OPS event data and view the table of events.,"CDLE,Open Petroleum",App to view CDLE Open Petroleum events ,/Categories/CDLE/Open Petroleum,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,https://experience.arcgis.com/experience/2f3b9fd3d13f4d7299599e9f73f24538/,public,custom,State of Colorado,,
3c4b61cff10b43fdb1e880ca36efd5ee,oit_gis_COOIT,"Thu, 16 Mar 2023 19:48:34 GMT","Mon, 13 Jan 2025 16:04:13 GMT",Unresolved Library Service Areas,Feature Service,,"CDE,Libraries",Colorado unresolved library service areas,/Categories/CDE/Libraries,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/UnresolvedLSA/FeatureServer,public,custom,State of Colorado,"-104.99672196568146,38.417584496401496,-104.94077388973427,38.607686453100186",
62f677708c5040399e490cc58505cdec,oit_gis_COOIT,"Wed, 01 Mar 2023 14:10:43 GMT","Mon, 13 Jan 2025 16:04:13 GMT",State of Colorado Basemap ,Web Map,"This web map created by the Colorado Governor's Office of Information Technology GIS team, serves as a basemap specific to the state of Colorado. The basemap includes general layers such as counties, municipalities, roads, waterbodies, state parks, national forests, national wilderness areas, and trails. Layers: Layer descriptions and sources can be found below. Layers have been modified to only represent features within Colorado and are not up to date. Layers last updated February 23, 2023. Colorado State Extent: Description: “This layer provides generalized boundaries for the 50 States and the District of Columbia.” Notes: This layer was filtered to only include the State of Colorado Source: Esri Living Atlas USA States Generalized Boundaries Feature Layer State Wildlife Areas: Description: “This data was created by the CPW GIS Unit. Property boundaries are created by dissolving CDOWParcels by the property name, and property type and appending State Park boundaries designated as having public access. All parcel data correspond to legal transactions made by the CPW Real Estate Unit. The boundaries of the CDOW Parcels were digitized using metes and bounds, BLM's GCDB dataset, the PLSS dataset (where the GCDB dataset was unavailable) and using existing digital data on the boundaries.” Notes: The state wildlife areas layer in this basemap is filtered from the CPW Managed Properties (public access only) layer from this feature layer hosted in ArcGIS Online Source: Colorado Parks and Wildlife CPW Admin Data Feature Layer Municipal Boundaries: Description: ""Boundaries data from the State Demography Office of Colorado Municipalities provided by the Department of Local Affairs (DOLA)"" Source: Colorado Information Marketplace Municipal Boundaries in Colorado Counties: Description: “This layer presents the USA 2020 Census County (or County Equivalent) boundaries of the United States in the 50 states and the District of Columbia. It is updated annually as County (or County Equivalent) boundaries change. The geography is sources from US Census Bureau 2020 TIGER FGDB (National Sub-State) and edited using TIGER Hydrology to add a detailed coastline for cartographic purposes. Geography last updated May 2022.” Notes: This layer was filtered to only include counties in the State of Colorado Source: Esri USA Census Counties Feature Layer Interstates: Description: Authoritative data from the Colorado Department of Transportation representing Highways Notes: Interstates are filtered by route sign from this CDOT Highways layer Source: Colorado Department of Transportation Highways REST Endpoint U.S. Highways: Description: Authoritative data from the Colorado Department of Transportation representing Highways Notes: U.S. Highways are filtered by route sign from this CDOT Highways layer Source: Colorado Department of Transportation Highways REST Endpoint State Highways: Description: Authoritative data from the Colorado Department of Transportation representing Highways Notes: State Highways are filtered by route sign from this CDOT Highways layer Source: Colorado Department of Transportation Highways REST Endpoint Major Roads: Description: Authoritative data from the Colorado Department of Transportation representing major roads Source: Colorado Department of Transportation Major Roads REST Endpoint Local Roads: Description: Authoritative data from the Colorado Department of Transportation representing local roads Source: Colorado Department of Transportation Local Roads REST Endpoint Rail Lines: Description: Authoritative data from the Colorado Department of Transportation representing rail lines Source: Colorado Department of Transportation Rail Lines REST Endpoint COTREX Trails: Description: “The Colorado Trail System, now titled the Colorado Trail Explorer (COTREX), endeavors to map every trail in the state of Colorado. Currently their are nearly 40,000 miles of trails mapped. Trails come from a variety of sources (USFS, BLM, local parks & recreation departments, local governments). Responsibility for accuracy of the data rests with the source.These data were last updated on 2/5/2019” Source: Colorado Parks and Wildlife CPW Admin Data Feature Layer NHD Waterbodies: Description: “The National Hydrography Dataset Plus (NHDplus) maps the lakes, ponds, streams, rivers and other surface waters of the United States. Created by the US EPA Office of Water and the US Geological Survey, the NHDPlus provides mean annual and monthly flow estimates for rivers and streams. Additional attributes provide connections between features facilitating complicated analyses.” Notes: This layer was filtered to only include waterbodies in the State of Colorado Source: National Hydrography Dataset Plus Version 2.1 Feature Layer NHD Flowlines: Description: “The National Hydrography Dataset Plus (NHDplus) maps the lakes, ponds, streams, rivers and other surface waters of the United States. Created by the US EPA Office of Water and the US Geological Survey, the NHDPlus provides mean annual and monthly flow estimates for rivers and streams. Additional attributes provide connections between features facilitating complicated analyses.” Notes: This layer was filtered to only include flowline features in the State of Colorado Source: National Hydrography Dataset Plus Version 2.1 Feature Layer State Parks: Description: “This data was created by the CPW GIS Unit. Property boundaries are created by dissolving CDOWParcels by the property name, and property type and appending State Park boundaries designated as having public access. All parcel data correspond to legal transactions made by the CPW Real Estate Unit. The boundaries of the CDOW Parcels were digitized using metes and bounds, BLM's GCDB dataset, the PLSS dataset (where the GCDB dataset was unavailable) and using existing digital data on the boundaries.” Notes: The state parks layer in this basemap is filtered from the CPW Managed Properties (public access only) layer from this feature layer Source: Colorado Parks and Wildlife CPW Admin Data Feature Layer Denver Parks: Description: ""This dataset should be used as a reference to locate parks, golf courses, and recreation centers managed by the Department of Parks and Recreation in the City and County of Denver. Data is based on parcel ownership and does not include other areas maintained by the department such as medians and parkways. The data should be used for planning and design purposes and cartographic purposes only."" Source: City and County of Denver Parks REST Endpoint National Wilderness Areas: Description: “A parcel of Forest Service land congressionally designated as wilderness such as National Wilderness Area.” Notes: This layer was filtered to only include National Wilderness Areas in the State of Colorado Source: United States Department of Agriculture National Wilderness Areas REST Endpoint National Forests: Description: “A depiction of the boundaries encompassing the National Forest System (NFS) lands within the original proclaimed National Forests, along with subsequent Executive Orders, Proclamations, Public Laws, Public Land Orders, Secretary of Agriculture Orders, and Secretary of Interior Orders creating modifications thereto, along with lands added to the NFS which have taken on the status of 'reserved from the public domain' under the General Exchange Act. The following area types are included: National Forest, Experimental Area, Experimental Forest, Experimental Range, Land Utilization Project, National Grassland, Purchase Unit, and Special Management Area.” Notes: This layer was filtered to only include National Forests in the State of Colorado Source: United States Department of Agriculture Original Proclaimed National Forests REST Endpoint",Web Map Production,A statewide basemap for Colorado.,/Categories/OIT GIS,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,,public,custom,State of Colorado,"-109.53153582322905,35.76582917925612,-100.47880144823148,42.52204901272122",
a0bbac5f554a44dc88b879948831a5c9,oit_gis_COOIT,"Thu, 30 Mar 2023 14:39:23 GMT","Mon, 13 Jan 2025 16:04:13 GMT",Municipal Library Districts,Feature Service,,"CDE,Libraries",Municipal library districts,/Categories/CDE/Libraries,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/MuncipalLibraries_Merge/FeatureServer,public,custom,State of Colorado,"-108.61353191826296,37.00534493249694,-102.11838784558014,40.99721118653433",
ad41559f68c64065926b77f2f0d369f1,oit_gis_COOIT,"Thu, 16 Mar 2023 19:52:04 GMT","Mon, 13 Jan 2025 16:04:13 GMT",County Library Districts,Feature Service,,"CDE,Libraries",Colorado county library districts,/Categories/CDE/Libraries,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/CountyLibraries/FeatureServer,public,custom,State of Colorado,"-109.14909506420392,36.93054421593543,-101.8688320629029,41.071927371416315",
fe9165c06a05413b8fac32605344a551,oit_gis_COOIT,"Thu, 16 Mar 2023 19:56:24 GMT","Mon, 13 Jan 2025 16:04:13 GMT",Multi-jurisdictional Library Districts,Feature Service,,"CDE,Libraries",Multi-jurisdictional library districts,/Categories/CDE/Libraries,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,https://services3.arcgis.com/DgjqnJA1rgO92Soi/arcgis/rest/services/MultiJurisdictional/FeatureServer,public,custom,State of Colorado,"-109.23490644306412,37.33907234457632,-102.65888614563819,40.829531562899035",
208e4301953543b38316271582040b47,oit_gis_COOIT,"Wed, 21 Dec 2022 19:44:09 GMT","Mon, 13 Jan 2025 16:04:12 GMT",State of Colorado Property Map,Web Map,OSA web map to view State of Colorado property data,"DPA,OSA,Transportation,Energy,Property,Web Map Production","OSA Dev Map Public to display employee locations, transportation, and facilities. ",/Categories/DPA/OSA,,"The data made available here has been modified for use from its original source, which is the State of Colorado. The State of Colorado makes no representations or warranty as to the completeness, accuracy, timeliness, or content of any data made available through this site. The State of Colorado expressly disclaims all warranties, whether express or implied, including any implied warranties of merchantability, or fitness for a particular purpose. The data is subject to change as modifications and updates are complete. It is understood that the information contained in the Web feed is being used at one's own risk.",en-us,,public,custom,State of Colorado,"-108.08661106308658,37.9391124915687,-102.29681614121313,41.76240534352036",
